1776;0;0
Elapsed time;Relative error;best fitness;optimal
4.47553;12.6689;2001;1776
4.47731;12.6689;2001;1776
4.47908;12.6689;2001;1776
4.48092;12.6689;2001;1776
4.4827;12.6689;2001;1776
4.48461;12.6689;2001;1776
4.48648;12.6689;2001;1776
4.48818;12.6689;2001;1776
4.49011;12.6689;2001;1776
4.49179;12.6689;2001;1776
4.49376;12.6689;2001;1776
4.49556;12.6689;2001;1776
4.49745;12.6689;2001;1776
4.49921;12.6689;2001;1776
4.5012;12.6689;2001;1776
4.50291;12.6689;2001;1776
4.50483;12.6689;2001;1776
4.50661;12.6689;2001;1776
4.5084;12.6689;2001;1776
4.51037;12.6689;2001;1776
4.51214;12.6689;2001;1776
4.51399;12.6689;2001;1776
4.51587;12.6689;2001;1776
4.51781;12.6689;2001;1776
4.51954;12.6689;2001;1776
4.52125;12.6689;2001;1776
4.52294;12.6689;2001;1776
4.52465;12.6689;2001;1776
4.5265;12.6689;2001;1776
4.52837;12.6689;2001;1776
4.53014;12.6689;2001;1776
4.53206;12.6689;2001;1776
4.53436;12.6689;2001;1776
4.53607;12.6689;2001;1776
4.53802;12.6689;2001;1776
4.54001;12.6689;2001;1776
4.54187;12.6689;2001;1776
4.54388;12.6689;2001;1776
4.54573;12.6689;2001;1776
4.54765;12.6689;2001;1776
4.54957;12.6689;2001;1776
4.55158;12.6689;2001;1776
4.55353;12.6689;2001;1776
4.55542;12.6689;2001;1776
4.55743;12.6689;2001;1776
4.55914;12.6689;2001;1776
4.56073;12.6689;2001;1776
4.56259;12.6689;2001;1776
4.56474;12.6689;2001;1776
4.56754;12.6689;2001;1776
4.5693;12.6689;2001;1776
4.57128;12.6689;2001;1776
4.57323;12.6689;2001;1776
4.57507;12.6689;2001;1776
4.5768;12.6689;2001;1776
4.57889;12.6689;2001;1776
4.58093;12.6689;2001;1776
4.58269;12.6689;2001;1776
4.5846;12.6689;2001;1776
4.58636;12.6689;2001;1776
4.58826;12.6689;2001;1776
4.59026;12.6689;2001;1776
4.59227;12.6689;2001;1776
4.59409;12.6689;2001;1776
4.59611;12.6689;2001;1776
4.59791;12.6689;2001;1776
4.60034;12.6689;2001;1776
4.60231;12.6689;2001;1776
4.60418;12.6689;2001;1776
4.60634;12.6689;2001;1776
4.60811;12.6689;2001;1776
4.60995;12.6689;2001;1776
4.61201;12.6689;2001;1776
4.61388;12.6689;2001;1776
4.61574;12.6689;2001;1776
4.61788;12.6689;2001;1776
4.61993;12.6689;2001;1776
4.62177;12.6689;2001;1776
4.62362;12.6689;2001;1776
4.62549;12.6689;2001;1776
4.62743;12.6689;2001;1776
4.6294;12.6689;2001;1776
4.63154;12.6689;2001;1776
4.63353;12.6689;2001;1776
4.63552;12.6689;2001;1776
4.63757;12.6689;2001;1776
4.6395;12.6689;2001;1776
4.64122;12.6689;2001;1776
4.64301;12.6689;2001;1776
4.64507;12.6689;2001;1776
4.64694;12.6689;2001;1776
4.64882;12.6689;2001;1776
4.65069;12.6689;2001;1776
4.65256;12.6689;2001;1776
4.65445;12.6689;2001;1776
4.65625;12.6689;2001;1776
4.65817;12.6689;2001;1776
4.66001;12.6689;2001;1776
4.66197;12.6689;2001;1776
4.6641;12.6689;2001;1776
4.66649;12.6689;2001;1776
4.66905;12.6689;2001;1776
4.67096;12.6689;2001;1776
4.67284;12.6689;2001;1776
4.67477;12.6689;2001;1776
4.67673;12.6689;2001;1776
4.6785;12.6689;2001;1776
4.68042;12.6689;2001;1776
4.68231;12.6689;2001;1776
4.68454;12.6689;2001;1776
4.68649;12.6689;2001;1776
4.68825;12.6689;2001;1776
4.69001;12.6689;2001;1776
4.69184;12.6689;2001;1776
4.69371;12.6689;2001;1776
4.69567;12.6689;2001;1776
4.6977;12.6689;2001;1776
4.69982;12.6689;2001;1776
4.70186;12.6689;2001;1776
4.70369;12.6689;2001;1776
4.70562;12.6689;2001;1776
4.7076;12.6689;2001;1776
4.70927;12.6689;2001;1776
4.71131;12.6689;2001;1776
4.71329;12.6689;2001;1776
4.71512;12.6689;2001;1776
4.71686;12.6689;2001;1776
4.71865;12.6689;2001;1776
4.7206;12.6689;2001;1776
4.72232;12.6689;2001;1776
4.72415;12.6689;2001;1776
4.72601;12.6689;2001;1776
4.72785;12.6689;2001;1776
4.72966;12.6689;2001;1776
4.73139;12.6689;2001;1776
4.73383;12.6689;2001;1776
4.73591;12.6689;2001;1776
4.73786;12.6689;2001;1776
4.73973;12.6689;2001;1776
4.74156;12.6689;2001;1776
4.74342;12.6689;2001;1776
4.74526;12.6689;2001;1776
4.74714;12.6689;2001;1776
4.74897;12.6689;2001;1776
4.75066;12.6689;2001;1776
4.75243;12.6689;2001;1776
4.75442;12.6689;2001;1776
4.7562;12.6689;2001;1776
4.75795;12.6689;2001;1776
4.75988;12.6689;2001;1776
4.76162;12.6689;2001;1776
4.76358;12.6689;2001;1776
4.76564;12.6689;2001;1776
4.76826;12.6689;2001;1776
4.77026;12.6689;2001;1776
4.77216;12.6689;2001;1776
4.77402;12.6689;2001;1776
4.77586;12.6689;2001;1776
4.7778;12.6689;2001;1776
4.77966;12.6689;2001;1776
4.78153;12.6689;2001;1776
4.78344;12.6689;2001;1776
4.78527;12.6689;2001;1776
4.78721;12.6689;2001;1776
4.78905;12.6689;2001;1776
4.79089;12.6689;2001;1776
4.79278;12.6689;2001;1776
4.79464;12.6689;2001;1776
4.79642;12.6689;2001;1776
4.79829;12.6689;2001;1776
4.80085;12.6689;2001;1776
4.80283;12.6689;2001;1776
4.80466;12.6689;2001;1776
4.80673;12.6689;2001;1776
4.80872;12.6689;2001;1776
4.81064;12.6689;2001;1776
4.81265;12.6689;2001;1776
4.81462;12.6689;2001;1776
4.81639;12.6689;2001;1776
4.81834;12.6689;2001;1776
4.82042;12.6689;2001;1776
4.82228;12.6689;2001;1776
4.82417;12.6689;2001;1776
4.82602;12.6689;2001;1776
4.82868;12.6689;2001;1776
4.83145;12.6689;2001;1776
4.834;12.6689;2001;1776
4.83681;12.6689;2001;1776
4.83946;12.6689;2001;1776
4.84219;12.6689;2001;1776
4.84447;12.6689;2001;1776
4.8464;12.6689;2001;1776
4.84817;12.6689;2001;1776
4.8503;12.6689;2001;1776
4.85213;12.6689;2001;1776
4.85406;12.6689;2001;1776
4.85597;12.6689;2001;1776
4.85803;12.6689;2001;1776
4.86027;12.6689;2001;1776
4.86223;12.6689;2001;1776
4.86417;12.6689;2001;1776
4.86613;12.6689;2001;1776
4.86829;12.6689;2001;1776
4.87026;12.6689;2001;1776
4.8721;12.6689;2001;1776
4.87408;12.6689;2001;1776
4.87612;12.6689;2001;1776
4.87814;12.6689;2001;1776
4.87986;12.6689;2001;1776
4.88191;12.6689;2001;1776
4.88366;12.6689;2001;1776
4.88564;12.6689;2001;1776
4.88766;12.6689;2001;1776
4.88963;12.6689;2001;1776
4.89158;12.6689;2001;1776
4.89352;12.6689;2001;1776
4.89547;12.6689;2001;1776
4.89738;12.6689;2001;1776
4.89935;12.6689;2001;1776
4.90156;12.6689;2001;1776
4.90363;12.6689;2001;1776
4.90559;12.6689;2001;1776
4.90754;12.6689;2001;1776
4.90933;12.6689;2001;1776
4.91129;12.6689;2001;1776
4.9132;12.6689;2001;1776
4.9151;12.6689;2001;1776
4.91704;12.6689;2001;1776
4.91898;12.6689;2001;1776
4.92085;12.6689;2001;1776
4.92283;12.6689;2001;1776
4.92476;12.6689;2001;1776
4.92678;12.6689;2001;1776
4.92871;12.6689;2001;1776
4.93055;12.6689;2001;1776
4.93267;12.6689;2001;1776
4.93495;12.6689;2001;1776
4.93708;12.6689;2001;1776
4.93902;12.6689;2001;1776
4.94082;12.6689;2001;1776
4.94262;12.6689;2001;1776
4.94461;12.6689;2001;1776
4.94658;12.6689;2001;1776
4.9487;12.6689;2001;1776
4.95062;12.6689;2001;1776
4.95278;12.6689;2001;1776
4.95476;12.6689;2001;1776
4.95688;12.6689;2001;1776
4.9587;12.6689;2001;1776
4.96052;12.6689;2001;1776
4.96243;12.6689;2001;1776
4.9642;12.6689;2001;1776
4.96611;12.6689;2001;1776
4.96798;12.6689;2001;1776
4.96989;12.6689;2001;1776
4.97168;12.6689;2001;1776
4.97338;12.6689;2001;1776
4.97511;12.6689;2001;1776
4.97692;12.6689;2001;1776
4.97867;12.6689;2001;1776
4.98038;12.6689;2001;1776
4.98208;12.6689;2001;1776
4.98379;12.6689;2001;1776
4.98555;12.6689;2001;1776
4.98712;12.6689;2001;1776
4.98877;12.6689;2001;1776
4.99046;12.6689;2001;1776
4.99189;12.6689;2001;1776
4.99364;12.6689;2001;1776
4.99524;12.6689;2001;1776
4.99682;12.6689;2001;1776
4.99847;12.6689;2001;1776
4.99995;12.6689;2001;1776
5.00165;12.6689;2001;1776
5.00469;12.6689;2001;1776
5.00635;12.6689;2001;1776
5.00794;12.6689;2001;1776
5.00942;12.6689;2001;1776
5.011;12.6689;2001;1776
5.0125;12.6689;2001;1776
5.01393;12.6689;2001;1776
5.01544;12.6689;2001;1776
5.01686;12.6689;2001;1776
5.01849;12.6689;2001;1776
5.02002;12.6689;2001;1776
5.02159;12.6689;2001;1776
5.02303;12.6689;2001;1776
5.02448;12.6689;2001;1776
5.026;12.6689;2001;1776
5.02742;12.6689;2001;1776
5.02886;12.6689;2001;1776
5.03036;12.6689;2001;1776
5.0318;12.6689;2001;1776
5.03326;12.6689;2001;1776
5.03466;12.6689;2001;1776
5.0361;12.6689;2001;1776
5.0377;12.6689;2001;1776
5.03917;12.6689;2001;1776
5.04056;12.6689;2001;1776
5.04191;12.6689;2001;1776
5.04343;12.6689;2001;1776
5.04491;12.6689;2001;1776
5.04633;12.6689;2001;1776
5.04777;12.6689;2001;1776
5.04936;12.6689;2001;1776
5.05082;12.6689;2001;1776
5.0523;12.6689;2001;1776
5.05383;12.6689;2001;1776
5.05527;12.6689;2001;1776
5.05665;12.6689;2001;1776
5.05805;12.6689;2001;1776
5.05955;12.6689;2001;1776
5.06107;12.6689;2001;1776
5.0625;12.6689;2001;1776
5.06386;12.6689;2001;1776
5.06535;12.6689;2001;1776
5.06678;12.6689;2001;1776
5.06822;12.6689;2001;1776
5.06966;12.6689;2001;1776
5.07103;12.6689;2001;1776
5.07246;12.6689;2001;1776
5.07388;12.6689;2001;1776
5.07522;12.6689;2001;1776
5.07648;12.6689;2001;1776
5.07799;12.6689;2001;1776
5.07949;12.6689;2001;1776
5.08095;12.6689;2001;1776
5.08228;12.6689;2001;1776
5.08372;12.6689;2001;1776
5.08506;12.6689;2001;1776
5.08647;12.6689;2001;1776
5.08787;12.6689;2001;1776
5.08928;12.6689;2001;1776
5.09081;12.6689;2001;1776
5.09224;12.6689;2001;1776
5.09363;12.6689;2001;1776
5.09506;12.6689;2001;1776
5.09654;12.6689;2001;1776
5.09806;12.6689;2001;1776
5.09947;12.6689;2001;1776
5.10082;12.6689;2001;1776
5.10228;12.6689;2001;1776
5.10366;12.6689;2001;1776
5.10519;12.6689;2001;1776
5.10651;12.6689;2001;1776
5.10787;12.6689;2001;1776
5.10928;12.6689;2001;1776
5.11081;12.6689;2001;1776
5.11225;12.6689;2001;1776
5.11364;12.6689;2001;1776
5.1151;12.6689;2001;1776
5.11661;12.6689;2001;1776
5.11801;12.6689;2001;1776
5.11949;12.6689;2001;1776
5.12084;12.6689;2001;1776
5.12224;12.6689;2001;1776
5.12372;12.6689;2001;1776
5.12507;12.6689;2001;1776
5.12647;12.6689;2001;1776
5.12791;12.6689;2001;1776
5.12942;12.6689;2001;1776
5.13082;12.6689;2001;1776
5.13212;12.6689;2001;1776
5.13347;12.6689;2001;1776
5.13488;12.6689;2001;1776
5.13634;12.6689;2001;1776
5.13788;12.6689;2001;1776
5.1393;12.6689;2001;1776
5.14083;12.6689;2001;1776
5.14225;12.6689;2001;1776
5.14367;12.6689;2001;1776
5.1451;12.6689;2001;1776
5.1465;12.6689;2001;1776
5.1479;12.6689;2001;1776
5.14922;12.6689;2001;1776
5.15061;12.6689;2001;1776
5.15197;12.6689;2001;1776
5.15328;12.6689;2001;1776
5.15471;12.6689;2001;1776
5.15614;12.6689;2001;1776
5.15748;12.6689;2001;1776
5.15884;12.6689;2001;1776
5.16017;12.6689;2001;1776
5.16153;12.6689;2001;1776
5.16291;12.6689;2001;1776
5.16425;12.6689;2001;1776
5.16557;12.6689;2001;1776
5.16689;12.6689;2001;1776
5.16836;12.6689;2001;1776
5.16974;12.6689;2001;1776
5.1711;12.6689;2001;1776
5.17238;12.6689;2001;1776
5.17369;12.6689;2001;1776
5.17498;12.6689;2001;1776
5.17632;12.6689;2001;1776
5.17768;12.6689;2001;1776
5.1789;12.6689;2001;1776
5.18027;12.6689;2001;1776
5.18172;12.6689;2001;1776
5.18307;12.6689;2001;1776
5.1845;12.6689;2001;1776
5.18594;12.6689;2001;1776
5.18725;12.6689;2001;1776
5.18868;12.6689;2001;1776
5.19014;12.6689;2001;1776
5.19153;12.6689;2001;1776
5.19283;12.6689;2001;1776
5.19421;12.6689;2001;1776
5.19562;12.6689;2001;1776
5.19707;12.6689;2001;1776
5.19848;12.6689;2001;1776
5.19989;12.6689;2001;1776
5.20133;12.6689;2001;1776
5.20263;12.6689;2001;1776
5.20401;12.6689;2001;1776
5.20534;12.6689;2001;1776
5.20667;12.6689;2001;1776
5.20807;12.6689;2001;1776
5.2095;12.6689;2001;1776
5.21082;12.6689;2001;1776
5.21222;12.6689;2001;1776
5.21356;12.6689;2001;1776
5.21485;12.6689;2001;1776
5.21624;12.6689;2001;1776
5.21752;12.6689;2001;1776
5.21886;12.6689;2001;1776
5.22034;12.6689;2001;1776
5.22161;12.6689;2001;1776
5.22294;12.6689;2001;1776
5.22425;12.6689;2001;1776
5.22566;12.6689;2001;1776
5.22707;12.6689;2001;1776
5.22843;12.6689;2001;1776
5.22978;12.6689;2001;1776
5.23114;12.6689;2001;1776
5.23259;12.6689;2001;1776
5.23388;12.6689;2001;1776
5.23531;12.6689;2001;1776
5.23665;12.6689;2001;1776
5.23798;12.6689;2001;1776
5.23929;12.6689;2001;1776
5.24063;12.6689;2001;1776
5.24201;12.6689;2001;1776
5.24329;12.6689;2001;1776
5.24463;12.6689;2001;1776
5.24594;12.6689;2001;1776
5.24734;12.6689;2001;1776
5.2487;12.6689;2001;1776
5.25024;12.6689;2001;1776
5.25163;12.6689;2001;1776
5.25296;12.6689;2001;1776
5.25436;12.6689;2001;1776
5.25577;12.6689;2001;1776
5.25709;12.6689;2001;1776
5.25848;12.6689;2001;1776
5.25985;12.6689;2001;1776
5.26124;12.6689;2001;1776
5.26273;12.6689;2001;1776
5.26411;12.6689;2001;1776
5.26545;12.6689;2001;1776
5.26685;12.6689;2001;1776
5.26806;12.6689;2001;1776
5.26939;12.6689;2001;1776
5.27077;12.6689;2001;1776
5.27219;12.6689;2001;1776
5.27351;12.6689;2001;1776
5.27504;12.6689;2001;1776
5.27647;12.6689;2001;1776
5.27782;12.6689;2001;1776
5.27912;12.6689;2001;1776
5.28037;12.6689;2001;1776
5.28171;12.6689;2001;1776
5.28302;12.6689;2001;1776
5.28439;12.6689;2001;1776
5.28575;12.6689;2001;1776
5.28709;12.6689;2001;1776
5.28852;12.6689;2001;1776
5.28985;12.6689;2001;1776
5.29125;12.6689;2001;1776
5.29257;12.6689;2001;1776
5.29393;12.6689;2001;1776
5.29523;12.6689;2001;1776
5.29664;12.6689;2001;1776
5.29809;12.6689;2001;1776
5.29954;12.6689;2001;1776
5.30097;12.6689;2001;1776
5.30225;12.6689;2001;1776
5.30353;12.6689;2001;1776
5.30487;12.6689;2001;1776
5.30631;12.6689;2001;1776
5.30785;12.6689;2001;1776
5.30927;12.6689;2001;1776
5.31072;12.6689;2001;1776
5.31199;12.6689;2001;1776
5.31325;12.6689;2001;1776
5.31463;12.6689;2001;1776
5.31611;12.6689;2001;1776
5.3176;12.6689;2001;1776
5.31904;12.6689;2001;1776
5.3205;12.6689;2001;1776
5.32188;12.6689;2001;1776
5.32328;12.6689;2001;1776
5.32466;12.6689;2001;1776
5.32593;12.6689;2001;1776
5.3274;12.6689;2001;1776
5.3289;12.6689;2001;1776
5.33034;12.6689;2001;1776
5.33176;12.6689;2001;1776
5.33311;12.6689;2001;1776
5.33443;12.6689;2001;1776
5.33572;12.6689;2001;1776
5.33706;12.6689;2001;1776
5.33839;12.6689;2001;1776
5.3398;12.6689;2001;1776
5.34132;12.6689;2001;1776
5.3427;12.6689;2001;1776
5.34413;12.6689;2001;1776
5.34553;12.6689;2001;1776
5.347;12.6689;2001;1776
5.34822;12.6689;2001;1776
5.34949;12.6689;2001;1776
5.35084;12.6689;2001;1776
5.35214;12.6689;2001;1776
5.35355;12.6689;2001;1776
5.35495;12.6689;2001;1776
5.35629;12.6689;2001;1776
5.35771;12.6689;2001;1776
5.3591;12.6689;2001;1776
5.36064;12.6689;2001;1776
5.3619;12.6689;2001;1776
5.36333;12.6689;2001;1776
5.36488;12.6689;2001;1776
5.3663;12.6689;2001;1776
5.36771;12.6689;2001;1776
5.369;12.6689;2001;1776
5.37044;12.6689;2001;1776
5.3717;12.6689;2001;1776
5.373;12.6689;2001;1776
5.37439;12.6689;2001;1776
5.37576;12.6689;2001;1776
5.37729;12.6689;2001;1776
5.37872;12.6689;2001;1776
5.38006;12.6689;2001;1776
5.38139;12.6689;2001;1776
5.38274;12.6689;2001;1776
5.38407;12.6689;2001;1776
5.38546;12.6689;2001;1776
5.387;12.6689;2001;1776
5.38839;12.6689;2001;1776
5.38977;12.6689;2001;1776
5.39106;12.6689;2001;1776
5.39243;12.6689;2001;1776
5.39379;12.6689;2001;1776
5.3952;12.6689;2001;1776
5.39658;12.6689;2001;1776
5.39799;12.6689;2001;1776
5.39932;12.6689;2001;1776
5.40064;12.6689;2001;1776
5.40203;12.6689;2001;1776
5.40342;12.6689;2001;1776
5.40483;12.6689;2001;1776
5.40627;12.6689;2001;1776
5.40775;12.6689;2001;1776
5.40908;12.6689;2001;1776
5.41059;12.6689;2001;1776
5.41194;12.6689;2001;1776
5.4132;12.6689;2001;1776
5.41464;12.6689;2001;1776
5.41591;12.6689;2001;1776
5.41726;12.6689;2001;1776
5.41867;12.6689;2001;1776
5.42007;12.6689;2001;1776
5.42147;12.6689;2001;1776
5.42289;12.6689;2001;1776
5.42424;12.6689;2001;1776
5.42556;12.6689;2001;1776
5.42697;12.6689;2001;1776
5.42837;12.6689;2001;1776
5.42965;12.6689;2001;1776
5.43105;12.6689;2001;1776
5.43246;12.6689;2001;1776
5.43362;12.6689;2001;1776
5.4351;12.6689;2001;1776
5.43666;12.6689;2001;1776
5.43826;12.6689;2001;1776
5.43964;12.6689;2001;1776
5.44116;12.6689;2001;1776
5.44244;12.6689;2001;1776
5.44386;12.6689;2001;1776
5.44525;12.6689;2001;1776
5.44668;12.6689;2001;1776
5.44798;12.6689;2001;1776
5.44939;12.6689;2001;1776
5.45076;12.6689;2001;1776
5.45218;12.6689;2001;1776
5.45354;12.6689;2001;1776
5.45482;12.6689;2001;1776
5.4562;12.6689;2001;1776
5.4576;12.6689;2001;1776
5.45897;12.6689;2001;1776
5.46039;12.6689;2001;1776
5.46183;12.6689;2001;1776
5.46328;12.6689;2001;1776
5.46456;12.6689;2001;1776
5.46605;12.6689;2001;1776
5.46751;12.6689;2001;1776
5.46888;12.6689;2001;1776
5.47031;12.6689;2001;1776
5.47176;12.6689;2001;1776
5.47309;12.6689;2001;1776
5.47454;12.6689;2001;1776
5.47587;12.6689;2001;1776
5.47737;12.6689;2001;1776
5.47871;12.6689;2001;1776
5.4802;12.6689;2001;1776
5.48168;12.6689;2001;1776
5.48322;12.6689;2001;1776
5.48462;12.6689;2001;1776
5.48603;12.6689;2001;1776
5.48736;12.6689;2001;1776
5.48874;12.6689;2001;1776
5.49009;12.6689;2001;1776
5.4915;12.6689;2001;1776
5.49288;12.6689;2001;1776
5.49434;12.6689;2001;1776
5.49572;12.6689;2001;1776
5.49723;12.6689;2001;1776
5.49867;12.6689;2001;1776
5.50008;12.6689;2001;1776
5.50144;12.6689;2001;1776
5.50278;12.6689;2001;1776
5.50428;12.6689;2001;1776
5.50559;12.6689;2001;1776
5.50697;12.6689;2001;1776
5.50842;12.6689;2001;1776
5.50989;12.6689;2001;1776
5.51136;12.6689;2001;1776
5.51269;12.6689;2001;1776
5.51415;12.6689;2001;1776
5.51557;12.6689;2001;1776
5.51705;12.6689;2001;1776
5.51852;12.6689;2001;1776
5.51995;12.6689;2001;1776
5.52134;12.6689;2001;1776
5.52276;12.6689;2001;1776
5.52411;12.6689;2001;1776
5.52548;12.6689;2001;1776
5.52684;12.6689;2001;1776
5.52817;12.6689;2001;1776
5.52954;12.6689;2001;1776
5.53096;12.6689;2001;1776
5.53235;12.6689;2001;1776
5.53369;12.6689;2001;1776
5.53512;12.6689;2001;1776
5.53661;12.6689;2001;1776
5.53793;12.6689;2001;1776
5.53937;12.6689;2001;1776
5.54068;12.6689;2001;1776
5.54204;12.6689;2001;1776
5.5435;12.6689;2001;1776
5.54492;12.6689;2001;1776
5.54634;12.6689;2001;1776
5.54782;12.6689;2001;1776
5.54926;12.6689;2001;1776
5.55078;12.6689;2001;1776
5.55211;12.6689;2001;1776
5.55356;12.6689;2001;1776
5.55494;12.6689;2001;1776
5.5563;12.6689;2001;1776
5.55763;12.6689;2001;1776
5.5591;12.6689;2001;1776
5.56052;12.6689;2001;1776
5.56186;12.6689;2001;1776
5.56325;12.6689;2001;1776
5.56458;12.6689;2001;1776
5.56591;12.6689;2001;1776
5.56721;12.6689;2001;1776
5.5685;12.6689;2001;1776
5.56991;12.6689;2001;1776
5.57126;12.6689;2001;1776
5.57268;12.6689;2001;1776
5.57401;12.6689;2001;1776
5.57549;12.6689;2001;1776
5.57677;12.6689;2001;1776
5.57816;12.6689;2001;1776
5.57954;12.6689;2001;1776
5.58082;12.6689;2001;1776
5.58224;12.6689;2001;1776
5.5837;12.6689;2001;1776
5.58513;12.6689;2001;1776
5.58652;12.6689;2001;1776
5.588;12.6689;2001;1776
5.58935;12.6689;2001;1776
5.59074;12.6689;2001;1776
5.59215;12.6689;2001;1776
5.59358;12.6689;2001;1776
5.5951;12.6689;2001;1776
5.5965;12.6689;2001;1776
5.59797;12.6689;2001;1776
5.59942;12.6689;2001;1776
5.60084;12.6689;2001;1776
5.6022;12.6689;2001;1776
5.60358;12.6689;2001;1776
5.6049;12.6689;2001;1776
5.60623;12.6689;2001;1776
5.6077;12.6689;2001;1776
5.60901;12.6689;2001;1776
5.61056;12.6689;2001;1776
5.61205;12.6689;2001;1776
5.6135;12.6689;2001;1776
5.61501;12.6689;2001;1776
5.6165;12.6689;2001;1776
5.61796;12.6689;2001;1776
5.61937;12.6689;2001;1776
5.62056;12.6689;2001;1776
5.62198;12.6689;2001;1776
5.62332;12.6689;2001;1776
5.62486;12.6689;2001;1776
5.62614;12.6689;2001;1776
5.62754;12.6689;2001;1776
5.62899;12.6689;2001;1776
5.63042;12.6689;2001;1776
5.63195;12.6689;2001;1776
5.63336;12.6689;2001;1776
5.63473;12.6689;2001;1776
5.63619;12.6689;2001;1776
5.63787;12.6689;2001;1776
5.63948;12.6689;2001;1776
5.64092;12.6689;2001;1776
5.64239;12.6689;2001;1776
5.64385;12.6689;2001;1776
5.64534;12.6689;2001;1776
5.64684;12.6689;2001;1776
5.64838;12.6689;2001;1776
5.6498;12.6689;2001;1776
5.65118;12.6689;2001;1776
5.65258;12.6689;2001;1776
5.65406;12.6689;2001;1776
5.65549;12.6689;2001;1776
5.65711;12.6689;2001;1776
5.65859;12.6689;2001;1776
5.66007;12.6689;2001;1776
5.66163;12.6689;2001;1776
5.66317;12.6689;2001;1776
5.66476;12.6689;2001;1776
5.66622;12.6689;2001;1776
5.66778;12.6689;2001;1776
5.66941;12.6689;2001;1776
5.67159;12.6689;2001;1776
5.67314;12.6689;2001;1776
5.67477;12.6689;2001;1776
5.6765;12.6689;2001;1776
5.67807;12.6689;2001;1776
5.67966;12.6689;2001;1776
5.68145;12.6689;2001;1776
5.68312;12.6689;2001;1776
5.68472;12.6689;2001;1776
5.68658;12.6689;2001;1776
5.68836;12.6689;2001;1776
5.69;12.6689;2001;1776
5.69178;12.6689;2001;1776
5.69351;12.6689;2001;1776
5.69528;12.6689;2001;1776
5.69701;12.6689;2001;1776
5.69878;12.6689;2001;1776
5.70039;12.6689;2001;1776
5.70233;12.6689;2001;1776
5.70434;12.6689;2001;1776
5.70679;12.6689;2001;1776
5.70855;12.6689;2001;1776
5.71028;12.6689;2001;1776
5.71188;12.6689;2001;1776
5.71353;12.6689;2001;1776
5.71543;12.6689;2001;1776
5.71711;12.6689;2001;1776
5.71894;12.6689;2001;1776
5.72075;12.6689;2001;1776
5.72252;12.6689;2001;1776
5.72413;12.6689;2001;1776
5.72584;12.6689;2001;1776
5.72763;12.6689;2001;1776
5.72925;12.6689;2001;1776
5.73092;12.6689;2001;1776
5.73253;12.6689;2001;1776
5.73425;12.6689;2001;1776
5.73605;12.6689;2001;1776
5.73875;12.6689;2001;1776
5.74083;12.6689;2001;1776
5.74261;12.6689;2001;1776
5.74433;12.6689;2001;1776
5.74612;12.6689;2001;1776
5.7478;12.6689;2001;1776
5.74971;12.6689;2001;1776
5.75139;12.6689;2001;1776
5.75331;12.6689;2001;1776
5.75502;12.6689;2001;1776
5.75689;12.6689;2001;1776
5.75868;12.6689;2001;1776
5.76066;12.6689;2001;1776
5.76247;12.6689;2001;1776
5.76432;12.6689;2001;1776
5.76636;12.6689;2001;1776
5.76851;12.6689;2001;1776
5.77019;12.6689;2001;1776
5.77211;12.6689;2001;1776
5.77381;12.6689;2001;1776
5.77557;12.6689;2001;1776
5.7772;12.6689;2001;1776
5.77897;12.6689;2001;1776
5.78082;12.6689;2001;1776
5.78258;12.6689;2001;1776
5.78429;12.6689;2001;1776
5.78595;12.6689;2001;1776
5.78782;12.6689;2001;1776
5.78945;12.6689;2001;1776
5.79116;12.6689;2001;1776
5.79305;12.6689;2001;1776
5.79495;12.6689;2001;1776
5.7967;12.6689;2001;1776
5.79854;12.6689;2001;1776
5.80042;12.6689;2001;1776
5.80227;12.6689;2001;1776
5.80415;12.6689;2001;1776
5.80618;12.6689;2001;1776
5.80799;12.6689;2001;1776
5.80985;12.6689;2001;1776
5.8119;12.6689;2001;1776
5.81386;12.6689;2001;1776
5.81569;12.6689;2001;1776
5.81752;12.6689;2001;1776
5.8193;12.6689;2001;1776
5.82121;12.6689;2001;1776
5.82299;12.6689;2001;1776
5.82492;12.6689;2001;1776
5.82668;12.6689;2001;1776
5.82877;12.6689;2001;1776
5.83059;12.6689;2001;1776
5.83244;12.6689;2001;1776
5.83423;12.6689;2001;1776
5.83623;12.6689;2001;1776
5.83887;12.6689;2001;1776
5.84089;12.6689;2001;1776
5.84256;12.6689;2001;1776
5.84459;12.6689;2001;1776
5.84638;12.6689;2001;1776
5.84823;12.6689;2001;1776
5.85017;12.6689;2001;1776
5.85203;12.6689;2001;1776
5.85386;12.6689;2001;1776
5.85573;12.6689;2001;1776
5.85752;12.6689;2001;1776
5.85944;12.6689;2001;1776
5.86129;12.6689;2001;1776
5.86318;12.6689;2001;1776
5.86505;12.6689;2001;1776
5.86699;12.6689;2001;1776
5.86888;12.6689;2001;1776
5.87098;12.6689;2001;1776
5.87323;12.6689;2001;1776
5.87491;12.6689;2001;1776
5.87673;12.6689;2001;1776
5.87851;12.6689;2001;1776
5.88042;12.6689;2001;1776
5.88224;12.6689;2001;1776
5.88401;12.6689;2001;1776
5.88593;12.6689;2001;1776
5.88751;12.6689;2001;1776
5.8893;12.6689;2001;1776
5.89101;12.6689;2001;1776
5.89303;12.6689;2001;1776
5.89505;12.6689;2001;1776
5.89689;12.6689;2001;1776
5.89872;12.6689;2001;1776
